country,date,name,region,income level,variable,value
DE,2006-10-01,Germany,Europe & Central Asia,High income,gdp,640012.76379953
DE,2007-01-01,Germany,Europe & Central Asia,High income,gdp,640413.70022708
DE,2007-04-01,Germany,Europe & Central Asia,High income,gdp,645780.70377496
DE,2007-07-01,Germany,Europe & Central Asia,High income,gdp,649126.35827339
DE,2007-10-01,Germany,Europe & Central Asia,High income,gdp,653308.44482308
DE,2008-01-01,Germany,Europe & Central Asia,High income,gdp,657490.62350605
DE,2008-04-01,Germany,Europe & Central Asia,High income,gdp,655887.51351555
DE,2008-07-01,Germany,Europe & Central Asia,High income,gdp,651705.41775253
DE,2008-10-01,Germany,Europe & Central Asia,High income,gdp,641319.92324368
DE,2009-01-01,Germany,Europe & Central Asia,High income,gdp,611277.81947036
DE,2009-04-01,Germany,Europe & Central Asia,High income,gdp,612253.61233241
DE,2009-07-01,Germany,Europe & Central Asia,High income,gdp,615668.97487622
DE,2009-10-01,Germany,Europe & Central Asia,High income,gdp,620199.53715951
DE,2010-01-01,Germany,Europe & Central Asia,High income,gdp,625235.71771169
DE,2010-04-01,Germany,Europe & Central Asia,High income,gdp,639315.6741324
DE,2010-07-01,Germany,Europe & Central Asia,High income,gdp,644543.43664277
DE,2010-10-01,Germany,Europe & Central Asia,High income,gdp,649771.17151315
DE,2011-01-01,Germany,Europe & Central Asia,High income,gdp,662370.03926942
DE,2011-04-01,Germany,Europe & Central Asia,High income,gdp,662997.34718454
DE,2011-07-01,Germany,Europe & Central Asia,High income,gdp,668852.2794101
DE,2011-10-01,Germany,Europe & Central Asia,High income,gdp,666691.5511232
DE,2012-01-01,Germany,Europe & Central Asia,High income,gdp,668085.66596417
DE,2012-04-01,Germany,Europe & Central Asia,High income,gdp,669479.62417854
DE,2012-07-01,Germany,Europe & Central Asia,High income,gdp,671361.60320388
DE,2012-10-01,Germany,Europe & Central Asia,High income,gdp,668364.45207904
DE,2013-01-01,Germany,Europe & Central Asia,High income,gdp,665314.9508202
DE,2013-04-01,Germany,Europe & Central Asia,High income,gdp,672424.60943595
DE,2013-07-01,Germany,Europe & Central Asia,High income,gdp,676188.55827331
DE,2013-10-01,Germany,Europe & Central Asia,High income,gdp,678140.29141067
DE,2014-01-01,Germany,Europe & Central Asia,High income,gdp,684744.70029068
DE,2014-04-01,Germany,Europe & Central Asia,High income,gdp,684744.70029068
DE,2014-07-01,Germany,Europe & Central Asia,High income,gdp,688229.73402655
DE,2014-10-01,Germany,Europe & Central Asia,High income,gdp,693805.8709239
DE,2015-01-01,Germany,Europe & Central Asia,High income,gdp,690251.34104921
DE,2015-04-01,Germany,Europe & Central Asia,High income,gdp,695339.50320224
DE,2015-07-01,Germany,Europe & Central Asia,High income,gdp,698476.05199119
DE,2015-10-01,Germany,Europe & Central Asia,High income,gdp,701542.92037473
DE,2016-01-01,Germany,Europe & Central Asia,High income,gdp,707432.85403624
DE,2016-04-01,Germany,Europe & Central Asia,High income,gdp,710569.55945177
DE,2016-07-01,Germany,Europe & Central Asia,High income,gdp,712381.85807172
DE,2016-10-01,Germany,Europe & Central Asia,High income,gdp,714960.94519085
DE,2017-01-01,Germany,Europe & Central Asia,High income,gdp,723569.40048891
DE,2017-04-01,Germany,Europe & Central Asia,High income,gdp,729703.10040269
DE,2017-07-01,Germany,Europe & Central Asia,High income,gdp,735070.15001722
DE,2017-10-01,Germany,Europe & Central Asia,High income,gdp,741761.47744072
DE,2018-01-01,Germany,Europe & Central Asia,High income,gdp,737457.48933824
DE,2018-04-01,Germany,Europe & Central Asia,High income,gdp,742685.22420862
DE,2018-07-01,Germany,Europe & Central Asia,High income,gdp,736830.15378313
DE,2018-10-01,Germany,Europe & Central Asia,High income,gdp,742685.26106194
DE,2019-01-01,Germany,Europe & Central Asia,High income,gdp,748000.11716905
DE,2019-04-01,Germany,Europe & Central Asia,High income,gdp,746745.39077886
DE,2019-07-01,Germany,Europe & Central Asia,High income,gdp,747581.86889677
DE,2019-10-01,Germany,Europe & Central Asia,High income,gdp,749533.61124746
DE,2020-01-01,Germany,Europe & Central Asia,High income,gdp,738869.50567698
DE,2020-04-01,Germany,Europe & Central Asia,High income,gdp,668816.30136131
DE,2020-07-01,Germany,Europe & Central Asia,High income,gdp,729041.1687981
DE,2020-10-01,Germany,Europe & Central Asia,High income,gdp,733571.95220128
DE,2021-01-01,Germany,Europe & Central Asia,High income,gdp,722802.75940298
DE,2021-04-01,Germany,Europe & Central Asia,High income,gdp,736743.05097306
DE,2021-07-01,Germany,Europe & Central Asia,High income,gdp,742528.22908659
DE,2021-10-01,Germany,Europe & Central Asia,High income,gdp,742319.16944375
DE,2022-01-01,Germany,Europe & Central Asia,High income,gdp,748243.78207471
DE,2022-04-01,Germany,Europe & Central Asia,High income,gdp,749010.48765393
DE,2022-07-01,Germany,Europe & Central Asia,High income,gdp,751031.82749006
ES,2000-01-01,Spain,Europe & Central Asia,High income,gdp,213800.33044448
ES,2000-04-01,Spain,Europe & Central Asia,High income,gdp,216490.6182123
ES,2000-07-01,Spain,Europe & Central Asia,High income,gdp,218828.96146061
ES,2000-10-01,Spain,Europe & Central Asia,High income,gdp,221057.94341754
ES,2001-01-01,Spain,Europe & Central Asia,High income,gdp,223416.17053701
ES,2001-04-01,Spain,Europe & Central Asia,High income,gdp,225081.44474658
ES,2001-07-01,Spain,Europe & Central Asia,High income,gdp,227179.19315387
ES,2001-10-01,Spain,Europe & Central Asia,High income,gdp,228725.16413649
ES,2002-01-01,Spain,Europe & Central Asia,High income,gdp,229710.40995242
ES,2002-04-01,Spain,Europe & Central Asia,High income,gdp,231596.39513186
ES,2002-07-01,Spain,Europe & Central Asia,High income,gdp,233025.05127464
ES,2002-10-01,Spain,Europe & Central Asia,High income,gdp,234768.86677529
ES,2003-01-01,Spain,Europe & Central Asia,High income,gdp,236968.02292548
ES,2003-04-01,Spain,Europe & Central Asia,High income,gdp,238216.73003427
ES,2003-07-01,Spain,Europe & Central Asia,High income,gdp,239788.5500494
ES,2003-10-01,Spain,Europe & Central Asia,High income,gdp,241832.61200455
ES,2004-01-01,Spain,Europe & Central Asia,High income,gdp,243304.01847033
ES,2004-04-01,Spain,Europe & Central Asia,High income,gdp,245696.04817076
ES,2004-07-01,Spain,Europe & Central Asia,High income,gdp,248008.54238656
ES,2004-10-01,Spain,Europe & Central Asia,High income,gdp,249674.8107897
ES,2005-01-01,Spain,Europe & Central Asia,High income,gdp,252125.49791005
ES,2005-04-01,Spain,Europe & Central Asia,High income,gdp,254366.41018968
ES,2005-07-01,Spain,Europe & Central Asia,High income,gdp,256827.03924562
ES,2005-10-01,Spain,Europe & Central Asia,High income,gdp,259399.01798004
ES,2006-01-01,Spain,Europe & Central Asia,High income,gdp,262383.58704102
ES,2006-04-01,Spain,Europe & Central Asia,High income,gdp,264943.63545275
ES,2006-07-01,Spain,Europe & Central Asia,High income,gdp,267407.24708937
ES,2006-10-01,Spain,Europe & Central Asia,High income,gdp,269944.42904926
ES,2007-01-01,Spain,Europe & Central Asia,High income,gdp,272428.91875059
ES,2007-04-01,Spain,Europe & Central Asia,High income,gdp,274887.55941941
ES,2007-07-01,Spain,Europe & Central Asia,High income,gdp,276997.23814939
ES,2007-10-01,Spain,Europe & Central Asia,High income,gdp,278743.04203716
ES,2008-01-01,Spain,Europe & Central Asia,High income,gdp,279359.44204309
ES,2008-04-01,Spain,Europe & Central Asia,High income,gdp,279682.55494942
ES,2008-07-01,Spain,Europe & Central Asia,High income,gdp,279171.53946064
ES,2008-10-01,Spain,Europe & Central Asia,High income,gdp,274629.06909434
ES,2009-01-01,Spain,Europe & Central Asia,High income,gdp,267487.77676756
ES,2009-04-01,Spain,Europe & Central Asia,High income,gdp,267475.84644486
ES,2009-07-01,Spain,Europe & Central Asia,High income,gdp,268047.50774069
ES,2009-10-01,Spain,Europe & Central Asia,High income,gdp,267953.05935268
ES,2010-01-01,Spain,Europe & Central Asia,High income,gdp,267893.4077392
ES,2010-04-01,Spain,Europe & Central Asia,High income,gdp,268311.9632271
ES,2010-07-01,Spain,Europe & Central Asia,High income,gdp,268181.72387101
ES,2010-10-01,Spain,Europe & Central Asia,High income,gdp,268321.90516268
ES,2011-01-01,Spain,Europe & Central Asia,High income,gdp,267919.25677171
ES,2011-04-01,Spain,Europe & Central Asia,High income,gdp,267088.11095726
ES,2011-07-01,Spain,Europe & Central Asia,High income,gdp,265363.18513421
ES,2011-10-01,Spain,Europe & Central Asia,High income,gdp,263603.46253663
ES,2012-01-01,Spain,Europe & Central Asia,High income,gdp,261148.79864204
ES,2012-04-01,Spain,Europe & Central Asia,High income,gdp,258645.41926312
ES,2012-07-01,Spain,Europe & Central Asia,High income,gdp,257301.26957276
ES,2012-10-01,Spain,Europe & Central Asia,High income,gdp,255395.40052216
ES,2013-01-01,Spain,Europe & Central Asia,High income,gdp,254609.98761138
ES,2013-04-01,Spain,Europe & Central Asia,High income,gdp,254385.29986728
ES,2013-07-01,Spain,Europe & Central Asia,High income,gdp,254291.84567283
ES,2013-10-01,Spain,Europe & Central Asia,High income,gdp,254714.37793496
ES,2014-01-01,Spain,Europe & Central Asia,High income,gdp,255649.914073
ES,2014-04-01,Spain,Europe & Central Asia,High income,gdp,256854.87666524
ES,2014-07-01,Spain,Europe & Central Asia,High income,gdp,258740.86184468
ES,2014-10-01,Spain,Europe & Central Asia,High income,gdp,260963.87864026
ES,2015-01-01,Spain,Europe & Central Asia,High income,gdp,263958.38963682
ES,2015-04-01,Spain,Europe & Central Asia,High income,gdp,266806.75418036
ES,2015-07-01,Spain,Europe & Central Asia,High income,gdp,269223.63871975
ES,2015-10-01,Spain,Europe & Central Asia,High income,gdp,271843.33874496
ES,2016-01-01,Spain,Europe & Central Asia,High income,gdp,273692.53876275
ES,2016-04-01,Spain,Europe & Central Asia,High income,gdp,274827.90780593
ES,2016-07-01,Spain,Europe & Central Asia,High income,gdp,277182.15815117
ES,2016-10-01,Spain,Europe & Central Asia,High income,gdp,278689.35558503
ES,2017-01-01,Spain,Europe & Central Asia,High income,gdp,280877.57560609
ES,2017-04-01,Spain,Europe & Central Asia,High income,gdp,283754.7717628
ES,2017-07-01,Spain,Europe & Central Asia,High income,gdp,285541.33758645
ES,2017-10-01,Spain,Europe & Central Asia,High income,gdp,287081.34340772
ES,2018-01-01,Spain,Europe & Central Asia,High income,gdp,288307.18406468
ES,2018-04-01,Spain,Europe & Central Asia,High income,gdp,289996.31891964
ES,2018-07-01,Spain,Europe & Central Asia,High income,gdp,291505.50474062
ES,2018-10-01,Spain,Europe & Central Asia,High income,gdp,293427.28088814
ES,2019-01-01,Spain,Europe & Central Asia,High income,gdp,295213.84671178
ES,2019-04-01,Spain,Europe & Central Asia,High income,gdp,296235.87768936
ES,2019-07-01,Spain,Europe & Central Asia,High income,gdp,297109.7738268
ES,2019-10-01,Spain,Europe & Central Asia,High income,gdp,297755.00544591
ES,2020-01-01,Spain,Europe & Central Asia,High income,gdp,281416.4285145
ES,2020-04-01,Spain,Europe & Central Asia,High income,gdp,231250.41577369
ES,2020-07-01,Spain,Europe & Central Asia,High income,gdp,269725.70646651
ES,2020-10-01,Spain,Europe & Central Asia,High income,gdp,269566.63549724
ES,2021-01-01,Spain,Europe & Central Asia,High income,gdp,268950.23549131
ES,2021-04-01,Spain,Europe & Central Asia,High income,gdp,272586.99552631
ES,2021-07-01,Spain,Europe & Central Asia,High income,gdp,281059.51302719
ES,2021-10-01,Spain,Europe & Central Asia,High income,gdp,287426.32857233
ES,2022-01-01,Spain,Europe & Central Asia,High income,gdp,286883.49888969
ES,2022-04-01,Spain,Europe & Central Asia,High income,gdp,291069.05376867
ES,2022-07-01,Spain,Europe & Central Asia,High income,gdp,291747.0937752
FR,2000-01-01,France,Europe & Central Asia,High income,gdp,435211.79795148
FR,2000-04-01,France,Europe & Central Asia,High income,gdp,439704.95882661
FR,2000-07-01,France,Europe & Central Asia,High income,gdp,442685.61736871
FR,2000-10-01,France,Europe & Central Asia,High income,gdp,446335.13912713
FR,2001-01-01,France,Europe & Central Asia,High income,gdp,448615.92115051
FR,2001-04-01,France,Europe & Central Asia,High income,gdp,449147.68817964
FR,2001-07-01,France,Europe & Central Asia,High income,gdp,450296.24312919
FR,2001-10-01,France,Europe & Central Asia,High income,gdp,449999.63615618
FR,2002-01-01,France,Europe & Central Asia,High income,gdp,452583.40171941
FR,2002-04-01,France,Europe & Central Asia,High income,gdp,454474.73009191
FR,2002-07-01,France,Europe & Central Asia,High income,gdp,455517.4920006
FR,2002-10-01,France,Europe & Central Asia,High income,gdp,456589.33491869
FR,2003-01-01,France,Europe & Central Asia,High income,gdp,457079.07457542
FR,2003-04-01,France,Europe & Central Asia,High income,gdp,456100.4647938
FR,2003-07-01,France,Europe & Central Asia,High income,gdp,459103.15147591
FR,2003-10-01,France,Europe & Central Asia,High income,gdp,462236.07470512
FR,2004-01-01,France,Europe & Central Asia,High income,gdp,466781.50410547
FR,2004-04-01,France,Europe & Central Asia,High income,gdp,469509.90179853
FR,2004-07-01,France,Europe & Central Asia,High income,gdp,470760.57843227
FR,2004-10-01,France,Europe & Central Asia,High income,gdp,474287.59281552
FR,2005-01-01,France,Europe & Central Asia,High income,gdp,475404.26493083
FR,2005-04-01,France,Europe & Central Asia,High income,gdp,476734.64865015
FR,2005-07-01,France,Europe & Central Asia,High income,gdp,479306.43399688
FR,2005-10-01,France,Europe & Central Asia,High income,gdp,482510.94868115
FR,2006-01-01,France,Europe & Central Asia,High income,gdp,486316.98617126
FR,2006-04-01,France,Europe & Central Asia,High income,gdp,491332.54245455
FR,2006-07-01,France,Europe & Central Asia,High income,gdp,491612.72493719
FR,2006-10-01,France,Europe & Central Asia,High income,gdp,495241.86100464
FR,2007-01-01,France,Europe & Central Asia,High income,gdp,498911.18876614
FR,2007-04-01,France,Europe & Central Asia,High income,gdp,502271.0598063
FR,2007-07-01,France,Europe & Central Asia,High income,gdp,504541.40744757
FR,2007-10-01,France,Europe & Central Asia,High income,gdp,505545.52349658
FR,2008-01-01,France,Europe & Central Asia,High income,gdp,508074.12209512
FR,2008-04-01,France,Europe & Central Asia,High income,gdp,505271.71758078
FR,2008-07-01,France,Europe & Central Asia,High income,gdp,504296.87577047
FR,2008-10-01,France,Europe & Central Asia,High income,gdp,496777.93731207
FR,2009-01-01,France,Europe & Central Asia,High income,gdp,488399.22509055
FR,2009-04-01,France,Europe & Central Asia,High income,gdp,488255.94556581
FR,2009-07-01,France,Europe & Central Asia,High income,gdp,489044.80417643
FR,2009-10-01,France,Europe & Central Asia,High income,gdp,492553.26854703
FR,2010-01-01,France,Europe & Central Asia,High income,gdp,494364.88983396
FR,2010-04-01,France,Europe & Central Asia,High income,gdp,496693.97918193
FR,2010-07-01,France,Europe & Central Asia,High income,gdp,499721.39921423
FR,2010-10-01,France,Europe & Central Asia,High income,gdp,503165.13176988
FR,2011-01-01,France,Europe & Central Asia,High income,gdp,508433.62520475
FR,2011-04-01,France,Europe & Central Asia,High income,gdp,507878.67065981
FR,2011-07-01,France,Europe & Central Asia,High income,gdp,510365.62834456
FR,2011-10-01,France,Europe & Central Asia,High income,gdp,511362.20845093
FR,2012-01-01,France,Europe & Central Asia,High income,gdp,511573.11823011
FR,2012-04-01,France,Europe & Central Asia,High income,gdp,510721.07363892
FR,2012-07-01,France,Europe & Central Asia,High income,gdp,511857.26191337
FR,2012-10-01,France,Europe & Central Asia,High income,gdp,511328.20009442
FR,2013-01-01,France,Europe & Central Asia,High income,gdp,511771.37149024
FR,2013-04-01,France,Europe & Central Asia,High income,gdp,515099.64954012
FR,2013-07-01,France,Europe & Central Asia,High income,gdp,514535.41998886
FR,2013-10-01,France,Europe & Central Asia,High income,gdp,518004.6588119
FR,2014-01-01,France,Europe & Central Asia,High income,gdp,518118.95394189
FR,2014-04-01,France,Europe & Central Asia,High income,gdp,518475.36538274
FR,2014-07-01,France,Europe & Central Asia,High income,gdp,521378.73220549
FR,2014-10-01,France,Europe & Central Asia,High income,gdp,521278.34958498
FR,2015-01-01,France,Europe & Central Asia,High income,gdp,524106.93666925
FR,2015-04-01,France,Europe & Central Asia,High income,gdp,524584.21303624
FR,2015-07-01,France,Europe & Central Asia,High income,gdp,525704.55650822
FR,2015-10-01,France,Europe & Central Asia,High income,gdp,526818.71664266
FR,2016-01-01,France,Europe & Central Asia,High income,gdp,530278.97030332
FR,2016-04-01,France,Europe & Central Asia,High income,gdp,528518.07170722
FR,2016-07-01,France,Europe & Central Asia,High income,gdp,529941.20548976
FR,2016-10-01,France,Europe & Central Asia,High income,gdp,533192.38504958
FR,2017-01-01,France,Europe & Central Asia,High income,gdp,537245.85265626
FR,2017-04-01,France,Europe & Central Asia,High income,gdp,541396.22475607
FR,2017-07-01,France,Europe & Central Asia,High income,gdp,545866.97103259
FR,2017-10-01,France,Europe & Central Asia,High income,gdp,549349.34944792
FR,2018-01-01,France,Europe & Central Asia,High income,gdp,549759.38201908
FR,2018-04-01,France,Europe & Central Asia,High income,gdp,552054.07655194
FR,2018-07-01,France,Europe & Central Asia,High income,gdp,554111.67873569
FR,2018-10-01,France,Europe & Central Asia,High income,gdp,557558.79280407
FR,2019-01-01,France,Europe & Central Asia,High income,gdp,561406.27797868
FR,2019-04-01,France,Europe & Central Asia,High income,gdp,565158.40449454
FR,2019-07-01,France,Europe & Central Asia,High income,gdp,565130.28963162
FR,2019-10-01,France,Europe & Central Asia,High income,gdp,563482.62340437
FR,2020-01-01,France,Europe & Central Asia,High income,gdp,532192.71327444
FR,2020-04-01,France,Europe & Central Asia,High income,gdp,460222.43218675
FR,2020-07-01,France,Europe & Central Asia,High income,gdp,544680.44652592
